dis_reg;dis_nombre;fec_codigo;fec_dia;fec_semana;prod_nombre;prod_n2;prod_n3;prod_n3_clase;prod_prov_nombre;inv_valor;inv_cantidad;inv_dias_venta;inv_cantidad_venta
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0964;DULCES;DULCES Y PASABOCAS;B;Proveedor 028;57408;15;90;3
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0965;DULCES;DULCES Y PASABOCAS;B;Proveedor 028;122702;25;90;3
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0966;DULCES;DULCES Y PASABOCAS;B;Proveedor 028;103070;21;90;3
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0967;PILAS Y BATERIAS;FERRETERIA;B;Proveedor 023;331146;10;90;3
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0968;DULCES;DULCES Y PASABOCAS;B;Proveedor 028;70457;21;90;3
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0969;PRESERVATIVOS;OTC;B;Proveedor 007;233444;20;90;3
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0970;CONDIMENTOS Y SAZONADORES;ALIMENTOS;A;Proveedor 009;45792;13;90;3
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0971;CONDIMENTOS Y SAZONADORES;ALIMENTOS;A;Proveedor 009;52825;20;90;3
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0972;MULTIVITAMINICOS;OTC;B;Proveedor 007;272983;9;64;3
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0973;CONDIMENTOS Y SAZONADORES;ALIMENTOS;A;Proveedor 009;221007;56;90;3
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0974;CONDIMENTOS Y SAZONADORES;ALIMENTOS;A;Proveedor 009;123490;93;15;3
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0975;GRANOLAS Y CEREALES LISTOS;ALIMENTOS;A;Proveedor 014;217125;19;14;3
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0976;OTROS CUIDADO PERSONAL;CUIDADO PERSONAL;A;Proveedor 027;213869;9;90;3
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0977;BASES PARA PREPARAR SOPAS Y CREMAS;ALIMENTOS;A;Proveedor 018;33744;2;90;3
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0978;BALSAMOS Y ACONDICIONADORES;CUIDADO PERSONAL;A;Proveedor 010;220084;7;90;3
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0979;BASES PARA PREPARAR SOPAS Y CREMAS;ALIMENTOS;A;Proveedor 018;10799;7;90;3
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0980;CREMAS Y TRATAMIENTOS CORPORALES;CUIDADO PERSONAL;A;Proveedor 017;97875;9;90;3
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0981;OFERTAS;OFERTAS;B;Proveedor 002;206;204;0;3
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0982;OFERTAS;OFERTAS;B;Proveedor 027;35058;6;90;2
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0983;OFERTAS;OFERTAS;B;Proveedor 008;118767;49;90;2
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0984;OFERTAS;OFERTAS;B;Proveedor 008;18927;8;90;2
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0985;OFERTAS;OFERTAS;B;Proveedor 014;7;7;29;2
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0986;CUIDADO CAPILAR BEBES Y NINOS;BEBES Y NINOS;B;Proveedor 011;30346;4;90;2
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0987;DETERGENTES;HOGAR;A;Proveedor 015;332666;12;90;2
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0988;DULCES;DULCES Y PASABOCAS;B;Proveedor 026;347497;70;41;2
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0989;BASES PARA PREPARAR SOPAS Y CREMAS;ALIMENTOS;A;Proveedor 018;28114;4;90;2
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0990;INFUSIONES;ALIMENTOS;A;Proveedor 014;106854;48;15;2
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0991;FIJACION;CUIDADO PERSONAL;A;Proveedor 027;23858;3;90;2
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0992;CONDIMENTOS Y SAZONADORES;ALIMENTOS;A;Proveedor 009;55030;6;90;2
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0993;CERAS Y PROTECTORES PISOS;HOGAR;A;Proveedor 025;79052;15;90;2
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0994;GRANOLAS Y CEREALES LISTOS;ALIMENTOS;A;Proveedor 014;571382;50;90;2
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0995;CONDIMENTOS Y SAZONADORES;ALIMENTOS;A;Proveedor 009;89177;24;90;2
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0996;CONDIMENTOS Y SAZONADORES;ALIMENTOS;A;Proveedor 009;164336;43;90;2
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0997;CONDIMENTOS Y SAZONADORES;ALIMENTOS;A;Proveedor 009;179623;47;90;2
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0998;CONDIMENTOS Y SAZONADORES;ALIMENTOS;A;Proveedor 009;241056;62;90;2
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0999;DULCES;DULCES Y PASABOCAS;B;Proveedor 028;107978;22;90;2
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 1000;PILAS Y BATERIAS;FERRETERIA;B;Proveedor 023;9346;1;90;2
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 1001;COLORACION;CUIDADO PERSONAL;A;Proveedor 005;1552270;58;31;2
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 1002;COLORACION;CUIDADO PERSONAL;A;Proveedor 005;1552270;58;31;2
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 1003;WHISKY;LICORES Y TABACO;A;Proveedor 002;503581;1;90;1
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 1004;FRAGANCIAS AMBIENTALES;HOGAR;A;Proveedor 001;27754;5;12;1
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 1005;REFRESCO DE FRUTAS EN POLVO;ALIMENTOS;A;Proveedor 018;14433;4;69;1
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 1006;TRATAMIENTOS CAPILARES;CUIDADO PERSONAL;A;Proveedor 018;38508;1;90;1
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 1007;KIT DE ASEO BEBES Y NINOS;BEBES Y NINOS;B;Proveedor 027;20009;1;47;1
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 1008;CUIDADO CORPORAL BEBES Y NINOS;BEBES Y NINOS;B;Proveedor 027;161805;7;90;1
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 1009;COLORACION;CUIDADO PERSONAL;A;Proveedor 005;16689;2;90;1
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 1010;CONDIMENTOS Y SAZONADORES;ALIMENTOS;A;Proveedor 009;48547;19;57;1
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 1011;CONDIMENTOS Y SAZONADORES;ALIMENTOS;A;Proveedor 009;133080;25;90;1
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 1012;CONDIMENTOS Y SAZONADORES;ALIMENTOS;A;Proveedor 009;165019;31;90;1
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 1013;CONDIMENTOS Y SAZONADORES;ALIMENTOS;A;Proveedor 009;126173;35;90;1
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 1014;ANALGESICOS;OTC;B;Proveedor 007;301256;5;90;1
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 1015;FIBRAS Y PANOS ABSORBENTES;HOGAR;A;Proveedor 008;245893;38;59;1
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 1016;DULCES;DULCES Y PASABOCAS;B;Proveedor 028;111213;17;90;1
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 1017;ANALGESICOS;OTC;B;Proveedor 007;892807;45;90;1
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 1018;PILAS Y BATERIAS;FERRETERIA;B;Proveedor 023;60028;2;90;1
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 1019;COLORACION;CUIDADO PERSONAL;A;Proveedor 005;83443;10;90;1
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 1020;OFERTAS;OFERTAS;B;Proveedor 008;24126;11;90;1
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 1021;FRAGANCIAS AMBIENTALES;HOGAR;A;Proveedor 001;97688;11;90;1
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 1022;TRATAMIENTOS CAPILARES;CUIDADO PERSONAL;A;Proveedor 005;0;10;90;0
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 1023;BALSAMOS Y ACONDICIONADORES;CUIDADO PERSONAL;A;Proveedor 005;0;3;90;0
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 1024;COLORACION;CUIDADO PERSONAL;A;Proveedor 005;0;15;90;0
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 1025;COLORACION;CUIDADO PERSONAL;A;Proveedor 005;0;20;90;0
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 1026;COLORACION;CUIDADO PERSONAL;A;Proveedor 005;0;3;90;0
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 1027;COLORACION;CUIDADO PERSONAL;A;Proveedor 005;0;4;90;0
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 1028;FIJACION;CUIDADO PERSONAL;A;Proveedor 005;0;28;90;0
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 1029;COLORACION;CUIDADO PERSONAL;A;Proveedor 005;0;5;90;0
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 1030;COLORACION;CUIDADO PERSONAL;A;Proveedor 005;0;21;90;0
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 1031;DESENGRASANTES;HOGAR;A;Proveedor 006;0;21;90;0
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 1032;CERAS Y PROTECTORES PISOS;HOGAR;A;Proveedor 006;0;4;90;0
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 1033;JABON DE TOCADOR;CUIDADO PERSONAL;A;Proveedor 004;0;18;90;0
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 1034;RON;LICORES Y TABACO;A;Proveedor 002;0;300;90;0
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 1035;LIMPIADORES LIQUIDOS PISOS;HOGAR;A;Proveedor 004;0;20;90;0
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 1036;CUIDADO CAPILAR BEBES Y NINOS;BEBES Y NINOS;B;Proveedor 001;0;3;90;0
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 1037;GALLETAS;ALIMENTOS;A;Proveedor 001;0;4;90;0
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 1038;GALLETAS;ALIMENTOS;A;Proveedor 001;0;1;90;0
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 1039;LIMPIADORES PARA BANOS;HOGAR;A;Proveedor 006;0;93;90;0
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 1040;LAVALOZA;HOGAR;A;Proveedor 001;0;10;90;0
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 1041;LAVALOZA;HOGAR;A;Proveedor 001;0;4;90;0
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 1042;DETERGENTES;HOGAR;A;Proveedor 001;0;3;90;0
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 1043;PILAS Y BATERIAS;FERRETERIA;B;Proveedor 023;0;1;90;0
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 1044;WHISKY;LICORES Y TABACO;A;Proveedor 002;0;1290;90;0
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 1045;DULCES;DULCES Y PASABOCAS;B;Proveedor 028;0;4;90;0
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 1046;FRAGANCIAS AMBIENTALES;HOGAR;A;Proveedor 006;0;3;90;0
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 1047;WHISKY;LICORES Y TABACO;A;Proveedor 002;0;1490;90;0
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 1048;WHISKY;LICORES Y TABACO;A;Proveedor 002;0;240;90;0
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 1049;RON;LICORES Y TABACO;A;Proveedor 002;0;150;90;0
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 1050;DULCES;DULCES Y PASABOCAS;B;Proveedor 028;0;18;90;0
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 1051;LIMPIADORES LIQUIDOS PISOS;HOGAR;A;Proveedor 006;0;3;90;0
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 1052;ANALGESICOS;OTC;B;Proveedor 007;0;20;90;0
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 1053;FIBRAS Y PANOS ABSORBENTES;HOGAR;A;Proveedor 008;0;7;90;0
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 1054;LIMPIADORES PARA BANOS;HOGAR;A;Proveedor 006;0;8;90;0
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 1055;LIMPIADORES PARA BANOS;HOGAR;A;Proveedor 006;0;12;90;0
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 1056;CONDIMENTOS Y SAZONADORES;ALIMENTOS;A;Proveedor 009;0;36;90;0
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 1057;MULTIVITAMINICOS;OTC;B;Proveedor 007;0;9;90;0
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 1058;OTROS ALIMENTOS;ALIMENTOS;A;Proveedor 009;0;43;90;0
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 1059;LECHE VEGETAL EN POLVO;ALIMENTOS;A;Proveedor 022;0;14;90;0
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 1060;LECHE VEGETAL EN POLVO;ALIMENTOS;A;Proveedor 022;0;16;90;0
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 1061;CONDIMENTOS Y SAZONADORES;ALIMENTOS;A;Proveedor 009;0;33;90;0
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 1062;CONDIMENTOS Y SAZONADORES;ALIMENTOS;A;Proveedor 009;0;12;90;0
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 1063;CONDIMENTOS Y SAZONADORES;ALIMENTOS;A;Proveedor 009;0;9;90;0
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 1064;CONDIMENTOS Y SAZONADORES;ALIMENTOS;A;Proveedor 009;0;70;90;0
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 1065;CONDIMENTOS Y SAZONADORES;ALIMENTOS;A;Proveedor 009;0;87;90;0
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 1066;OTROS PRODUCTOS DE LIMPIEZA;HOGAR;A;Proveedor 025;0;2;90;0
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 1067;SUAVIZANTES;HOGAR;A;Proveedor 008;0;28;90;0
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 1068;CERAS Y PROTECTORES PISOS;HOGAR;A;Proveedor 025;0;4;90;0
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 1069;OTROS PRODUCTOS DE LIMPIEZA;HOGAR;A;Proveedor 025;0;17;90;0
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 1070;CONDIMENTOS Y SAZONADORES;ALIMENTOS;A;Proveedor 009;0;27;90;0
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 1071;AZUCAR;ALIMENTOS;A;Proveedor 024;0;50;90;0
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 1072;OTROS CUIDADO PERSONAL;CUIDADO PERSONAL;A;Proveedor 027;0;11;90;0
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 1073;CUIDADO CAPILAR BEBES Y NINOS;BEBES Y NINOS;B;Proveedor 027;0;11;90;0
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 1074;CUIDADO CORPORAL BEBES Y NINOS;BEBES Y NINOS;B;Proveedor 027;0;1;90;0
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 1075;SALSAS A BASE DE MAYONESA;ALIMENTOS;A;Proveedor 029;0;1;90;0
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 1076;CREMAS DENTALES;CUIDADO PERSONAL;A;Proveedor 032;0;1;90;0
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 1077;CREMAS DENTALES;CUIDADO PERSONAL;A;Proveedor 032;0;6;90;0
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 1078;ENJUAGUES BUCALES;CUIDADO PERSONAL;A;Proveedor 032;0;2;90;0
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 1079;REFRESCO DE FRUTAS EN POLVO;ALIMENTOS;A;Proveedor 018;0;2;37;0
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 1080;DETERGENTES;HOGAR;A;Proveedor 015;0;4;90;0
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 1081;GELATINAS Y FLANES;ALIMENTOS;A;Proveedor 018;0;3;90;0
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 1082;CREMA PARA CAFE INSTANTANEA;ALIMENTOS;A;Proveedor 018;0;5;90;0
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 1083;CREMA PARA CAFE INSTANTANEA;ALIMENTOS;A;Proveedor 018;0;5;90;0
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 1084;BASES PARA PREPARAR SOPAS Y CREMAS;ALIMENTOS;A;Proveedor 018;0;19;90;0
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 1085;CONDIMENTOS Y SAZONADORES;ALIMENTOS;A;Proveedor 018;0;3;90;0
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 1086;JABON EN BARRA;HOGAR;A;Proveedor 015;0;75;90;0
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 1087;DETERGENTES;HOGAR;A;Proveedor 015;0;45;90;0
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 1088;DETERGENTES;HOGAR;A;Proveedor 015;0;8;90;0
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 1089;DESODORANTES;CUIDADO PERSONAL;A;Proveedor 017;0;6;90;0
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 1090;DESODORANTES;CUIDADO PERSONAL;A;Proveedor 017;0;6;90;0
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 1091;DETERGENTES;HOGAR;A;Proveedor 015;0;24;90;0
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 1092;DULCES;DULCES Y PASABOCAS;B;Proveedor 026;0;12;90;0
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 1093;CUIDADO CORPORAL BEBES Y NINOS;BEBES Y NINOS;B;Proveedor 017;0;6;90;0
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 1094;JABON INTIMO;CUIDADO PERSONAL;A;Proveedor 017;0;4;90;0
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 1095;FIJACION;CUIDADO PERSONAL;A;Proveedor 017;0;6;90;0
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 1096;DULCES;DULCES Y PASABOCAS;B;Proveedor 026;0;12;90;0
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 1097;CREMAS Y MASCARILLAS FACIALES;CUIDADO PERSONAL;A;Proveedor 017;0;66;90;0
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 1098;CREMAS Y TRATAMIENTOS CORPORALES;CUIDADO PERSONAL;A;Proveedor 017;0;6;90;0
